垃圾桶,#genre#
CCTV-6HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
CCTV-7HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
萬州科教頻道 (标清),http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
耀才财经,http://202.69.67.66/webcast/bshdlive-pc/playlist.m3u8
CCTV-7HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8
CCTV-9HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
CCTV-9HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225646/index.m3u8
西藏卫视 (标清),http://media.vtibet.com/masvod/HLSLive/9/hanyuTV_q1.m3u8
赵县电视二套 (标清),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream/playlist.m3u8
长春综合 [锁区],http://stream2.jlntv.cn/jlcc/sd/live.m3u8
CCTV-10HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
CCTV-10HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8
青州生活 (标清),http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
CCTV-12HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8
CCTV-13HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
CCTV-14HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
CCTV-14HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8
EDGESport,https://edgesports-sportstribal.amagi.tv/playlist.m3u8
CCTV-16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226230/index.m3u8
CCTV-16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/LoveNature4K2-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
LOUPE 4K,http://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Clarity 4K,https://d3thiix3tzne5u.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/ClarityTV4K2-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Fireplace 4K,https://d83tn4bh2lria.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-af0ty8yffo1e1-prod/amgfireplace4k/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
有线财经资讯台,https://api.leonardpark.dev/live/icable/108
CGTN,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225747/index.m3u8
中国教育4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225937/index.m3u8
澳门有线互动新闻,http://202.175.127.77/live/show/ch2/index.m3u8
香港国际财经台,http://uc6.i-cable.com/live_freedirect/opentvhd002_h.live/playlist.m3u8
有线直播新闻台,https://api.leonardpark.dev/live/icable/110
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
三立财经新闻台,http://seb.sason.top/sc/slinews_fhd.m3u8
东森新闻台,http://seb.sason.top/sc/dsxw_fhd.m3u8
东森财经新闻台,http://seb.sason.top/sc/dscjxw_fhd.m3u8
TVBS新闻台,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
BBC World News HD,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
湖南卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225704/index.m3u8
江苏卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225702/index.m3u8
Fox Sports News,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master.m3u8
NHKWorld HD,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
浙江卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视HD,http://hw-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
东方卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8
广东卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225701/index.m3u8
Sky Sports 24 HD,https://skyanywhere3-i.akamaihd.net/hls/live/510697/interactive/playlist.m3u8
深圳卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
北京卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
TRT World HD,https://tv-trtworld.live.trt.com.tr/master.m3u8
北京卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
东方卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
广东卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
天津卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225698/index.m3u8
山东卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225697/index.m3u8
山东卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
湖北卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
黑龙江卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225736/index.m3u8
安徽卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8
辽宁卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
安徽卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225691/index.m3u8
东南卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
江西卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8
黑龙江卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225690/index.m3u8
重庆卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225692/index.m3u8
吉林卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
江西卫视HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225746/index.m3u8
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226203/index.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225706/index.m3u8
CCTV6,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225632/index.m3u8
CCTV7,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225644/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225631/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225646/index.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225627/index.m3u8
CCTV11,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225628/index.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225636/index.m3u8
CCTV12,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225637/index.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225638/index.m3u8
CCTV12,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225629/index.m3u8
CCTV14,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225641/index.m3u8
CCTV17,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225908/index.m3u8
纯享4K,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225786/index.m3u8
CNC中文,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225694/index.m3u8
CCTV14,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225640/index.m3u8
Edge Sport,https://imgedge.akamaized.net/amagi_hls_data_imgAAA2AA-edgesports/CDN/1920x1080_5628000/index.m3u8
Fox Sports,https://stitcher.pluto.tv/stitch/hls/channel/5a74b8e1e22a61737979c6bf/master.m3u8?deviceType=web&deviceMake=Chrome&deviceModel=Chrome&sid=3fab7580-8b86-11e8-a44b-996a399dacd8&deviceId=3fab0050-8b86-11e8-a44b-996a399dacd8&deviceVersion=67.0.3396.99&appVersion=2.0.0&deviceDNT=0&userId=&advertisingId=&deviceLat=38.8177&deviceLon=-77.1527&app_name=&appName=&appStoreUrl=&serverSideAds=true
凤凰资讯,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226274/index.m3u8
凤凰中文,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
TVBS,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
中视新闻,http://tv.redrainl.site:9500/live.m3u8?c=02
Nevada: Las Vegas,https://dai.google.com/linear/hls/event/yDGZP35hTsqdf2rwaP1BGQ/master.m3u8
J Sports 1,http://redlabmcdn.s.llnwi.net/nv02/bs15hd/playlist.m3u8
J Sports 2,http://redlabmcdn.s.llnwi.net/nv02/bs11hd/playlist.m3u8
NHK BSP,http://redlabmcdn.s.llnwi.net/nv02/bs02hd/playlist.m3u8
Nevada: Reno (STIRR),https://dai.google.com/linear/hls/event/0Zb5SSQcTme6P7FYwwAwcQ/master.m3u8
NHK E,http://redlabmcdn.s.llnwi.net/nv02/ryowa1hd/playlist.m3u8
NHK G,http://redlabmcdn.s.llnwi.net/nv02/ryowa2hd/playlist.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
NASA TV 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master.m3u8
中天新闻,http://tv.redrainl.site:9500/live.m3u8?c=03
三立INEWS,http://tv.redrainl.site:9500/live.m3u8?c=51
三立NEWS+,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setlive.m3u8
NHK BS1,http://redlabmcdn.s.llnwi.net/nv02/bs01hd/playlist.m3u8
虎牙电影26,http://epg.112114.xyz/huya/11352909
虎牙电影23,http://epg.112114.xyz/huya/11352965
BBC_News,https://cdnuk001.broadcastcdn.net/KUK-BBCNEWSHD/index.m3u8
CCTV4K,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
CCTV4K,https://p.ggiptv.com/v/4k.m3u8
Sportdigital Free,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/1ee22da8-818e-11eb-908d-533d39655269/0/master.m3u8?uid=%7BPSID%7D&optout=%7BTARGETOPT%7D&country=AT&vendor=samsung&ads%3Aapp_domain=%7BAPP_DOMAIN%7D&ads%3Aapp_name=%7BAPP_NAME%7D&coppa=1&ads%3Atcf=%7BTC_STRING%7D
CCTV4K,http://fangsong.live/hls/cctv4k.php
Adventure Sports Network,https://d2gjhy8g9ziabr.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched/samsungtvplus_ca_adventuresportsnetwork_001.m3u8?ads.caid=AdventureSportsNetwork&ads.csid=samsungtvplus_ca_adventuresportsnetwork_ssai&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB17&ads._fw_content_genre=sports&ads._fw_content_language=en%2Cfr-CA%2Cfr&ads._fw_content_rating=tv-pg&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=214&ads.xumo_contentName=ActionSportsNetwork&ads.xumo_providerId=214&ads.xumo_providerName=ActionSportsNetwork&ads.xumo_channelId=9991512&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
More Than Sports TV,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/7963c183-1d2e-11ec-b414-948e0b8da07d/0/master.m3u8?uid=%7BPSID%7D&optout=%7BTARGETOPT%7D&country=AT&vendor=samsung&ads%3Aapp_domain=%7BAPP_DOMAIN%7D&ads%3Aapp_name=%7BAPP_NAME%7D&coppa=1&ads%3Atcf=%7BTC_STRING%7D
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888910/224/3221226230/index.m3u8
Fireplace 4K,https://d22pt70a93d2pj.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-r7uso3f9kw8t8-ssai-prd/v1/channel/FIREPLACE_4K_2022/index.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Sportdigital Free,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/2d920251-818e-11eb-908d-533d39655269/0/master.m3u8?uid=%7BPSID%7D&optout=%7BTARGETOPT%7D&country=CH&vendor=samsung&ads%3Aapp_domain=%7BAPP_DOMAIN%7D&ads%3Aapp_name=%7BAPP_NAME%7D&coppa=1&ads%3Atcf=%7BTC_STRING%7D
东南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225657/index.m3u8
江苏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225702/index.m3u8
江西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225746/index.m3u8
江苏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225743/index.m3u8
河北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225732/index.m3u8
浙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225744/index.m3u8
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225700/index.m3u8
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225740/index.m3u8
湖南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225704/index.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225674/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225698/index.m3u8
江西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225705/index.m3u8
SportOutdoor.tv [IT],https://028b2c9ad2a24433ab97b8e5dbf69597.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/Samsung-ch_SportOutdoorTV/playlist.m3u8?ads.wurl_channel=614&ads.wurl_name=SportOutdoor.TV&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D
东方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225658/index.m3u8
山东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225697/index.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225730/index.m3u8
广东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225701/index.m3u8
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225699/index.m3u8
广西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225731/index.m3u8
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225734/index.m3u8
广东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225742/index.m3u8
东方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225659/index.m3u8
陕西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225729/index.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225673/index.m3u8
山东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225738/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225739/index.m3u8
四川卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225733/index.m3u8
内蒙古卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225667/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225736/index.m3u8
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225692/index.m3u8
青海卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225727/index.m3u8
云南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225664/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225690/index.m3u8
宁夏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225726/index.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225723/index.m3u8
甘肃卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225724/index.m3u8
旅游卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225722/index.m3u8
吉林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225680/index.m3u8
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225728/index.m3u8
辽宁卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225696/index.m3u8
超级体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225767/index.m3u8
超级电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225623/index.m3u8
超级电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225625/index.m3u8
超级电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225766/index.m3u8
超级电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225765/index.m3u8
超级综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225768/index.m3u8
精品纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225710/index.m3u8
精品体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225648/index.m3u8
精品体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225709/index.m3u8
金牌综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225711/index.m3u8
古装剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225678/index.m3u8
军旅剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225669/index.m3u8
中国功夫,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225660/index.m3u8
新疆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225725/index.m3u8
黑莓动画,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225672/index.m3u8
海外剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225712/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225764/index.m3u8
中国教育-1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225661/index.m3u8
北京纪实,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225675/index.m3u8
北京纪实,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225676/index.m3u8
优漫卡通,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225665/index.m3u8
上海纪实,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225655/index.m3u8
安徽卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225737/index.m3u8
欢乐剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221226210/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225769/index.m3u8
上海纪实,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225654/index.m3u8
卡酷少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225677/index.m3u8
炫舞未来,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225707/index.m3u8
炫动卡通,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225720/index.m3u8
安徽卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225691/index.m3u8
湖南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225745/index.m3u8
CCTV移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
BBC News Arabic HD,https://vs-hls-pushb-ww.live.cf.md.bbci.co.uk/x=3/i=urn:bbc:pips:service:bbc_arabic_tv/t=3840/v=pv14/b=5070016/main.m3u8
BBC News Arabic,https://vs-hls-pushb-ww.live.cf.md.bbci.co.uk/x=3/i=urn:bbc:pips:service:bbc_arabic_tv/t=3840/v=pv10/b=1604032/main.m3u8
岱岳综合频道,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8
上海纪实人文,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
上海教育,https://live2018.setv.sh.cn/setv/programme10_ud.m3u8?auth_key=4794048378-0-0-06e60dd476e18047abd3be7701993ee8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
上海纪实人文,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治新闻综合,http://111.53.105.2:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv
长治教育频道,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育频道,http://111.53.105.2:8084/live/2b7f0174d0f44c34bf466fc0ab801a3a?fmt=h264_800k_flv
金山电视台,http://live.mudu.tv/watch/4zbn2f.flv
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
