爽文短剧,#genre#
我逛了外星人超市,https://v6.longshengtea.com/yyv6/202412/19/0TUVZzX1vm24/video/index.m3u8
萌宝护体通通给爷爷闪开,https://v4.longshengtea.com/yyv4/202501/03/EtUESXc2ys20/video/index.m3u8
冰火传奇之狼人杀,https://v2.longshengtea.com/yyv2/202411/30/LRhUeVaaTQ21/video/index.m3u8
我家香炉通古今,https://v3.longshengtea.com/yyv3/202501/24/3UnAx2ikYf24/video/index.m3u8
脑子长了超能力,https://v6.longshengtea.com/yyv6/202412/19/dK9fCcN6er19/video/index.m3u8
靠偷听女儿心声我成了包租婆,https://v4.longshengtea.com/yyv4/202411/21/ymsM1EYirY20/video/index.m3u8
游戏大佬玩转规则世界,https://v2.longshengtea.com/yyv2/202411/30/eLqxThFC3a24/video/index.m3u8
炼气百万层从砍树开始,https://v6.longshengtea.com/yyv6/202501/25/RxdGjHbpR923/video/index.m3u8
真千金被读心后我杀疯了,https://v3.longshengtea.com/yyv3/202412/18/BBtVBhNeXZ20/video/index.m3u8
我的老婆是地铁超人,https://v3.longshengtea.com/yyv3/202501/03/tPV4HGhR9p22/video/index.m3u8
萌妻顾太太竟是玄学真大佬,https://v5.longshengtea.com/yyv5/202411/21/LMpgTaHNrp22/video/index.m3u8
机智的诱惑,https://v3.longshengtea.com/yyv3/202411/30/jLKug95kdC22/video/index.m3u8
云翼幽梦录,https://v2.longshengtea.com/yyv2/202501/23/bDsEiAfcfN24/video/index.m3u8
致命独居,https://v5.longshengtea.com/yyv5/202412/18/TK4wDUUnVe19/video/index.m3u8
从娘胎开始修炼,https://v3.longshengtea.com/yyv3/202501/02/30jv4Arc0S24/video/index.m3u8
笔仙怪谈短剧,https://v3.longshengtea.com/yyv3/202411/11/jJS8RiixrX22/video/index.m3u8
让你带娃，你居然教他修仙,https://v3.longshengtea.com/yyv3/202411/27/VDXvs2JPjL22/video/index.m3u8
道观被拆八百岁的我只好下山了,https://v2.longshengtea.com/yyv2/202412/14/6QRNCSAnPz22/video/index.m3u8
神级投资系统,https://v3.longshengtea.com/yyv3/202501/01/h2R9ztm0yc19/video/index.m3u8
倒霉蛋的超能力前男友们,https://v3.longshengtea.com/yyv3/202411/18/wGQvxGsnDY20/video/index.m3u8
我家的帅女婿是德古拉,https://v4.longshengtea.com/yyv4/202411/26/cwiy2LXff222/video/index.m3u8
傅太太是玄学真大佬,https://v5.longshengtea.com/yyv5/202412/17/Rin44adQXR22/video/index.m3u8
我是卧底短剧,https://v4.longshengtea.com/yyv4/202412/30/favsWuuWSc20/video/index.m3u8
超能老妈预知未来,https://v4.longshengtea.com/yyv4/202411/13/GS0bN6KxKH21/video/index.m3u8
消失的秘密,https://v6.longshengtea.com/yyv6/202411/17/gwb96fi4As23/video/index.m3u8
天降神父,https://v3.longshengtea.com/yyv3/202411/27/zzqxkm58KS23/video/index.m3u8
开局天降女帝我靠科学横扫修仙,https://v4.longshengtea.com/yyv4/202412/13/2M8BfBrkFb24/video/index.m3u8
香椿树之芽,https://v4.longshengtea.com/yyv4/202411/13/sgbaXbxAqc23/video/index.m3u8
猎罪图鉴之插翅难逃,https://v3.longshengtea.com/yyv3/202412/29/gd7wCcMFyc24/video/index.m3u8
破茧新生,https://v2.longshengtea.com/yyv2/202411/20/F3qZq0CfBg22/video/index.m3u8
太极至尊,https://v5.longshengtea.com/yyv5/202411/17/J3gm7BkpiW19/video/index.m3u8
崽崽心声助我在末世杀疯了,https://v5.longshengtea.com/yyv5/202411/13/1FJp5yCEKQ23/video/index.m3u8
末日寒潮,https://v3.longshengtea.com/yyv3/202412/15/Q9cwaAkLye22/video/index.m3u8
画妖奇谭,https://v2.longshengtea.com/yyv2/202412/29/ZN0xi2MAPS20/video/index.m3u8
仁义江湖老炮儿之义字当头,https://v5.longshengtea.com/yyv5/202411/10/K8zNffcDww24/video/index.m3u8
隐姓埋名的人,https://v5.longshengtea.com/yyv5/202411/12/WBWsDvqm5L19/video/index.m3u8
末日狂热,https://v2.longshengtea.com/yyv2/202412/15/FaNueyX99m21/video/index.m3u8
我乃魔教女帝，竟被凡人师尊单手镇压,https://v4.longshengtea.com/yyv4/202410/30/dPBe4JQKw324/video/index.m3u8
愤怒的浪花一朵朵,https://v6.longshengtea.com/yyv6/202411/14/Xu2Ps8cVAC21/video/index.m3u8
我的手机通天庭,https://v3.longshengtea.com/yyv3/202412/26/Nw25B54J5c20/video/index.m3u8
逆行帝之外卖取经路,https://v5.longshengtea.com/yyv5/202410/31/KXh6gVjpKL23/video/index.m3u8
我在人间摆地摊,https://v3.longshengtea.com/yyv3/202411/05/iLy6k8j0DC19/video/index.m3u8
胜天半子,https://v3.longshengtea.com/yyv3/202411/14/nffjkYGezX21/video/index.m3u8
我和我的游戏角色融合了,https://v2.longshengtea.com/yyv2/202410/31/9vf58b2TYs22/video/index.m3u8
凡尘劫,https://v6.longshengtea.com/yyv6/202411/08/RDatuUqwQq23/video/index.m3u8
十日修仙我无敌了,https://v6.longshengtea.com/yyv6/202411/08/PhnaS3m0tv21/video/index.m3u8
44路公交车,https://v3.longshengtea.com/yyv3/202410/30/1w36JrmdKi22/video/index.m3u8
末日轮回之逆转未来,https://v1.longshengtea.com/yyv1/202410/14/uJhWPRTMXc1/video/index.m3u8
你一个打螺丝的怎么打出神器了,https://v12.longshengtea.com/yyv12/202410/01/X8tpsZuzEM8/video/index.m3u8
最强败家子系统,https://v6.longshengtea.com/yyv6/202410/28/L1Ny5hQ5Lx23/video/index.m3u8
我的父亲风华绝代,https://v11.longshengtea.com/yyv11/202409/26/kr8iKxM7d73/video/index.m3u8
福宝四岁下山啦,https://v4.longshengtea.com/yyv4/202410/14/xQJPH3h3Bz4/video/index.m3u8
我有一个仙侠世界,https://v8.longshengtea.com/yyv8/202410/02/AkEANA031714/video/index.m3u8
十倍返还，老婆修炼我就变强,https://v5.longshengtea.com/yyv5/202410/07/rGu76rjaW93/video/index.m3u8
预言相机,https://v2.longshengtea.com/yyv2/202410/26/uZE3PxLnGR24/video/index.m3u8
行者归来之萌宝战武林,https://v6.longshengtea.com/yyv6/202411/07/6kycFsjJp721/video/index.m3u8
互换身体后成了演艺圈大佬,https://v9.longshengtea.com/yyv9/202409/28/NRey8bKXQn18/video/index.m3u8
照片删除,https://v10.longshengtea.com/yyv10/202410/02/LUmyU8Lmtn15/video/index.m3u8
我真不是大宗师啊,https://v4.longshengtea.com/yyv4/202410/26/YGmbgaxgpW22/video/index.m3u8
咚快开门,https://v4.longshengtea.com/yyv4/202410/07/uGY4eYXcXy15/video/index.m3u8
一代宗师之武神,https://v10.longshengtea.com/yyv10/202410/02/t3ANaUSXU415/video/index.m3u8
我带女儿跳出循环爆炸,https://v11.longshengtea.com/yyv11/202409/24/M11v24wUhu3/video/index.m3u8
我叫苏妲己,https://v4.longshengtea.com/yyv4/202410/25/wMMq7Kaq0i21/video/index.m3u8
妈咪偷听我心声走上人生巅峰,https://v10.longshengtea.com/yyv10/202410/02/dmGg7MWZyM15/video/index.m3u8
完蛋所有人都以为我是绝世高手,https://v5.longshengtea.com/yyv5/202410/07/VPq86AETsR3/video/index.m3u8
我有一个神奇古玩店,https://v2.longshengtea.com/yyv2/202409/27/Jg0ULpcNL810/video/index.m3u8
我打造了纯国产红蒙系统,https://v2.longshengtea.com/yyv2/202411/06/LHmjLuW1cY23/video/index.m3u8
天命镇灵人,https://v6.longshengtea.com/yyv6/202409/26/kF1SQdYaQc12/video/index.m3u8
天下嵩山,https://v4.longshengtea.com/yyv4/202410/24/vQVUSLdbtM20/video/index.m3u8
无敌了我靠职业系统妻妾成群,https://v6.longshengtea.com/yyv6/202410/13/cmGQng9QuT12/video/index.m3u8
玄学大佬惊艳全球,https://v11.longshengtea.com/yyv11/202409/27/VKYh9Bq2xB3/video/index.m3u8
复活皇帝$极品兵皇,https://v5.longshengtea.com/yyv5/202411/01/v6wYUx07sa20/video/index.m3u8
原来我言出法随,https://v6.longshengtea.com/yyv6/202409/28/qex0DDUjiT12/video/index.m3u8
萌娃拯救世界,https://v8.longshengtea.com/yyv8/202409/27/PpaxZ1UNRD14/video/index.m3u8
欺诈游戏,https://v3.longshengtea.com/yyv3/202411/01/dqcKutrvbV23/video/index.m3u8
神都仙尊,https://v5.longshengtea.com/yyv5/202410/24/8K8qSCTK8a24/video/index.m3u8
国运之战第2部,https://v3.longshengtea.com/yyv3/202410/11/N7xvZr44dc2/video/index.m3u8
她是神我和古代将军网恋了,https://v9.longshengtea.com/yyv9/202409/26/xcS13997bC18/video/index.m3u8
玉佩逆世金瞳,https://v2.longshengtea.com/yyv2/202411/01/a3ac1Q1tUN22/video/index.m3u8
被偷听心声后，豪门全家追着我宠,https://v4.longshengtea.com/yyv4/202410/24/DfSQBXnmuf20/video/index.m3u8
妈妈的超能力,https://v2.longshengtea.com/yyv2/202410/11/vhz1ushpGd10/video/index.m3u8
读心后我的孕肚有五个爹,https://v2.longshengtea.com/yyv2/202409/27/QDVhGc0Bmu10/video/index.m3u8
找个神仙谈恋爱,https://v9.longshengtea.com/yyv9/202409/20/XXeikuC21J18/video/index.m3u8
超能萌宝：全家偷听我心声,https://v3.longshengtea.com/yyv3/202410/11/dt4MQ23f6w2/video/index.m3u8
我会找到你短剧,https://v5.longshengtea.com/yyv5/202411/04/Kem1NErHpG24/video/index.m3u8
时空守护,https://v3.longshengtea.com/yyv3/202410/23/KwQhG1fqmJ24/video/index.m3u8
我家小卖部通天庭,https://v8.longshengtea.com/yyv8/202409/26/hQP91AgWkv14/video/index.m3u8
系统觉醒后我一飞冲天,https://v6.longshengtea.com/yyv6/202410/07/FpAhgNDJsx8/video/index.m3u8
穿越时空的来电,https://v4.longshengtea.com/yyv4/202411/04/sBQ9EDESEM23/video/index.m3u8
魔幻手机之未来商店,https://v6.longshengtea.com/yyv6/202410/13/pBdNdQPxdz12/video/index.m3u8
枭雄归来别动我妻女,https://v12.longshengtea.com/yyv12/202409/23/kbJ012x6Mq8/video/index.m3u8
时空来电：死亡预警,https://v2.longshengtea.com/yyv2/202409/26/Uxveku9LMr10/video/index.m3u8
野营见闻录,https://v6.longshengtea.com/yyv6/202410/30/CBPkpD2LU023/video/index.m3u8
军训求雨我玄学大佬的身份瞒不住了,https://v8.longshengtea.com/yyv8/202410/06/5fk1mJU9Tu14/video/index.m3u8
作死反派：仙二代你也敢绑,https://v10.longshengtea.com/yyv10/202409/30/ijv5YPpbQb15/video/index.m3u8
被偷听心声全城美女爱上我,https://v6.longshengtea.com/yyv6/202409/23/grhUD6y6CN12/video/index.m3u8
我的徒儿实在太稳健了,https://v6.longshengtea.com/yyv6/202410/21/WTByCrRpQS24/video/index.m3u8
天降未来芯片,https://v3.longshengtea.com/yyv3/202411/02/xcsN3NiBhh22/video/index.m3u8
剑影江湖,https://v9.longshengtea.com/yyv9/202410/05/JwR5m7nP0F18/video/index.m3u8
我用足球抽卡系统闯进世界杯,https://v2.longshengtea.com/yyv2/202410/19/k9NCJ0uWKZ21/video/index.m3u8
都市传说之暗夜降至,https://v6.longshengtea.com/yyv6/202409/28/D46Cibpwem12/video/index.m3u8
天命成凰$神女妈妈天下无敌,https://v9.longshengtea.com/yyv9/202409/17/qfUEwGu1yr18/video/index.m3u8
天命龙吟,https://v6.longshengtea.com/yyv6/202410/05/i5wVym7BU212/video/index.m3u8
开局系统给我100个女朋友,https://v2.longshengtea.com/yyv2/202411/02/i8kxd5uwMp21/video/index.m3u8
生化末日我在医院打造安全屋,https://v4.longshengtea.com/yyv4/202410/19/epHRr6B1ud23/video/index.m3u8
神力千金归来,https://v9.longshengtea.com/yyv9/202409/26/H0itSV3WB418/video/index.m3u8
我瞎编功法你们怎么都成仙了,https://v10.longshengtea.com/yyv10/202409/17/5RD0UWWzQj15/video/index.m3u8
梦里传道，我的前女友遍布万界,https://v12.longshengtea.com/yyv12/202410/05/EBTbxsRVYW8/video/index.m3u8
生死倒计时,https://v2.longshengtea.com/yyv2/202411/02/EjfajvJnWz20/video/index.m3u8
超能萌娃,https://v4.longshengtea.com/yyv4/202410/19/CZhRuHQJMA24/video/index.m3u8
流浪星球,https://v9.longshengtea.com/yyv9/202410/05/Jq6y5u4tTe18/video/index.m3u8
美女别慌，我的仙术每周刷新,https://v11.longshengtea.com/yyv11/202409/26/36qwmZcVv93/video/index.m3u8
镇狱明王,https://v12.longshengtea.com/yyv12/202409/17/eYHeKfztyt8/video/index.m3u8
我投喂了古代大将军,https://v10.longshengtea.com/yyv10/202409/30/v1qT2V7Adi15/video/index.m3u8
不是吧，我花1块钱你给我100万,https://v4.longshengtea.com/yyv4/202410/18/NNTMQLNE8N4/video/index.m3u8
诗文耀世,https://v2.longshengtea.com/yyv2/202409/22/jkKdXixqM010/video/index.m3u8
保镖小姐天生神力,https://v2.longshengtea.com/yyv2/202410/30/tz6MGAHdvf24/video/index.m3u8
循环短剧,https://v11.longshengtea.com/yyv11/202410/03/MeWDs7Vigg3/video/index.m3u8
裁员后我把公司炸了,https://v11.longshengtea.com/yyv11/202409/30/dYfe54F2bu3/video/index.m3u8
霍氏遗孤,https://v9.longshengtea.com/yyv9/202409/21/cnVUPRnhDP18/video/index.m3u8
老爹异界造反我都市无敌,https://v10.longshengtea.com/yyv10/202410/03/dmkbH21Nrm15/video/index.m3u8
坠机重生后我成了救世主,https://v6.longshengtea.com/yyv6/202410/18/iprmT8iwiB12/video/index.m3u8
太玄涅槃镇九霄,https://v8.longshengtea.com/yyv8/202409/21/bunvk57iCJ14/video/index.m3u8
车祸后我与平行世界的自己互换了灵魂,https://v9.longshengtea.com/yyv9/202409/30/MKi0MRrhvq18/video/index.m3u8
都市之逆天仙尊,https://v2.longshengtea.com/yyv2/202410/03/d1KtG821Bm10/video/index.m3u8
陆小姐又发疯了,https://v1.longshengtea.com/yyv1/202410/16/ixAxFEJiXP1/video/index.m3u8
满天神仙看我直播,https://v2.longshengtea.com/yyv2/202409/21/UGPASBrLkK10/video/index.m3u8
夏阳的轮回,https://v10.longshengtea.com/yyv10/202409/29/mSvT2pKL1G15/video/index.m3u8
剑武无双$此剑开天,https://v12.longshengtea.com/yyv12/202409/15/AYWeiGdMJu8/video/index.m3u8
最牛天师,https://v12.longshengtea.com/yyv12/202409/14/DDrH1dxFwp8/video/index.m3u8
萌宝下山爹地帮我渡个劫,https://v12.longshengtea.com/yyv12/202410/01/MeEjVXTnDS8/video/index.m3u8
超级奶爸之扭转乾坤,https://v8.longshengtea.com/yyv8/202409/15/LJsDga8TZz14/video/index.m3u8
天宫,https://v8.longshengtea.com/yyv8/202409/26/kWQ1eAHqjQ14/video/index.m3u8
楼道诡事消失的1803,https://v6.longshengtea.com/yyv6/202409/29/QxTM8zfH6012/video/index.m3u8
简化了,https://v11.longshengtea.com/yyv11/202409/09/CFAt2SXWX63/video/index.m3u8
从精神病院出院后我举世无双,https://v8.longshengtea.com/yyv8/202409/20/agbAs0urtL14/video/index.m3u8
重生变成萌娃当上总裁,https://v2.longshengtea.com/yyv2/202409/20/9ZjvbqBL5c10/video/index.m3u8
我在都市当仙帝,https://v12.longshengtea.com/yyv12/202409/19/F8TeRbkhFz8/video/index.m3u8
末日游戏,https://v10.longshengtea.com/yyv10/202409/26/tTzgs8JDWc15/video/index.m3u8
闯入者短剧,https://v5.longshengtea.com/yyv5/202409/09/Ey4vD3fDf87/video/index.m3u8
我的超能力随机更新,https://v10.longshengtea.com/yyv10/202409/19/CBVb9Ke7Re15/video/index.m3u8
生日快乐之无限循环,https://v12.longshengtea.com/yyv12/202409/05/z09bpwhdSi8/video/index.m3u8
伺候老公白月光坐月子,https://v9.longshengtea.com/yyv9/202408/18/85wAShVjy318/video/index.m3u8
至尊金瞳神医,https://v11.longshengtea.com/yyv11/202407/25/xqyx6tz9C23/video/index.m3u8
王的女人,https://v8.longshengtea.com/yyv8/202409/15/RDRBSUiz3c14/video/index.m3u8
官服奇案,https://v10.longshengtea.com/yyv10/202408/16/nP2AfCEeve15/video/index.m3u8
玄幻女帝闯综艺,https://v9.longshengtea.com/yyv9/202409/06/JAiRKvJgw618/video/index.m3u8
我在昆仑镇妖三百年,https://v12.longshengtea.com/yyv12/202407/20/15PrumbpEY8/video/index.m3u8
老公浪子回头，植物人老婆睁眼了,https://v8.longshengtea.com/yyv8/202409/18/661gkqpYk514/video/index.m3u8
重生33次我爱她,https://v12.longshengtea.com/yyv12/202409/03/v6ZrFYY3dK8/video/index.m3u8
房东日记,https://v5.longshengtea.com/yyv5/202407/05/DdFRB4AD9p7/video/index.m3u8
再世缘,https://v11.longshengtea.com/yyv11/202408/08/iH53k22mMM3/video/index.m3u8
我的女儿是至尊,https://v12.longshengtea.com/yyv12/202407/20/6WgyjK6LJv3/video/index.m3u8
送外卖而已美女总裁赖上我,https://v12.longshengtea.com/yyv12/202409/18/0SvnpfS4kh8/video/index.m3u8
鉴宝之我开天眼疯狂捡漏,https://v10.longshengtea.com/yyv10/202409/03/6S7LLzCP6f15/video/index.m3u8
异世界探案,https://v11.longshengtea.com/yyv11/202407/06/gJuy2zgbVP3/video/index.m3u8
消失的她之面具之下,https://v11.longshengtea.com/yyv11/202407/03/6YTpFtYKTZ3/video/index.m3u8
末日倒计时,https://v12.longshengtea.com/yyv12/202408/07/tgnpmXSJ8i8/video/index.m3u8
神皇妈咪,https://v10.longshengtea.com/yyv10/202409/14/8kLqS8ZgtB15/video/index.m3u8
不灵不灵,https://v5.longshengtea.com/yyv5/202409/03/qNrsNLuxmc7/video/index.m3u8
我与未来做交易,https://v5.longshengtea.com/yyv5/202407/06/uzNExJb0wt7/video/index.m3u8
当反派被虐九十八次后终于走向人生巅峰,https://v11.longshengtea.com/yyv11/202409/14/nxz9mDmXbn3/video/index.m3u8
高手下山，我被师姐包围了,https://v12.longshengtea.com/yyv12/202407/20/LEHWsrejWn14/video/index.m3u8
荒岛探宝,https://v10.longshengtea.com/yyv10/202408/06/scmWwTPm1J15/video/index.m3u8
战神妈妈不好惹$归来之我妈是战神,https://v8.longshengtea.com/yyv8/202409/04/0sKNNgNCZW14/video/index.m3u8
我的便宜老爹是财神,https://v12.longshengtea.com/yyv12/202407/06/pvCLpHu7KT8/video/index.m3u8
我能掌控时间,https://v12.longshengtea.com/yyv12/202407/21/Q5CHxkVqaB8/video/index.m3u8
新版：龙霸天下,https://v10.longshengtea.com/yyv10/202409/14/fjrttHV09115/video/index.m3u8
重返地球，我的圣人身份泄露了,https://v12.longshengtea.com/yyv12/202407/31/W3DhhD5wjC8/video/index.m3u8
龙醒,https://v12.longshengtea.com/yyv12/202407/01/mGb0ChrW5j8/video/index.m3u8
勇闯绝命岛,https://v9.longshengtea.com/yyv9/202409/14/z0qsSLgc3p18/video/index.m3u8
老板你公司炸了,https://v10.longshengtea.com/yyv10/202407/21/Pv0SD7PKLH15/video/index.m3u8
黑神话之忍无可忍,https://v9.longshengtea.com/yyv9/202409/07/GUwvWqgHxs18/video/index.m3u8
我为人间第一仙,https://v5.longshengtea.com/yyv5/202408/03/hf02ku4W427/video/index.m3u8
师门大反派,https://v8.longshengtea.com/yyv8/202407/10/df200PpMFy14/video/index.m3u8
黑神话炎帝$三千异火证仙道,https://v9.longshengtea.com/yyv9/202409/05/eb6uX72Vf218/video/index.m3u8
龙女归来,https://v12.longshengtea.com/yyv12/202407/19/z3MsD193Zz8/video/index.m3u8
道长别装了我知道你会仙术,https://v11.longshengtea.com/yyv11/202409/13/0XCpSt5mES3/video/index.m3u8
傲世间,https://v5.longshengtea.com/yyv5/202408/01/3JS0h60TPL7/video/index.m3u8
绝望游戏,https://v10.longshengtea.com/yyv10/202406/21/6GcRRAygiU15/video/index.m3u8
超凡激光：开局击落空间站,https://v11.longshengtea.com/yyv11/202409/02/5Lx44syt673/video/index.m3u8
只想亏钱奈何遇到一帮老六员工,https://v8.longshengtea.com/yyv8/202407/15/a5yCnQBUA414/video/index.m3u8
致命红包,https://v12.longshengtea.com/yyv12/202409/13/11unXjwqcH8/video/index.m3u8
绝命航班短剧,https://v11.longshengtea.com/yyv11/202408/02/D2LfWF1QYz3/video/index.m3u8
天庭聊天群,https://v12.longshengtea.com/yyv12/202407/15/PQV6q2LRnX8/video/index.m3u8
孤岛月光：她们三人的逃生游戏,https://v11.longshengtea.com/yyv11/202409/03/4YiZP0GvC53/video/index.m3u8
我妈偷听我的心声，带着三娃改嫁,https://v9.longshengtea.com/yyv9/202407/08/3LWffePV5x18/video/index.m3u8
我是仙王不是食神,https://v11.longshengtea.com/yyv11/202407/22/MD9CtvNrvz3/video/index.m3u8
与财神同居,https://v11.longshengtea.com/yyv11/202409/13/qe5F5B4nVQ3/video/index.m3u8
死期将至短剧,https://v8.longshengtea.com/yyv8/202407/13/C7rU67GhJU14/video/index.m3u8
暴风雨前的平静,https://v12.longshengtea.com/yyv12/202409/03/dydKgrGN3j8/video/index.m3u8
谁是大英雄,https://v5.longshengtea.com/yyv5/202406/29/d8zNq5dm9q7/video/index.m3u8
叫声神医爸爸,https://v11.longshengtea.com/yyv11/202407/29/fk4g2uCP1e3/video/index.m3u8
末日：求生之路末日：生化危机,https://v11.longshengtea.com/yyv11/202409/11/zE71sU9SsW3/video/index.m3u8
新版：至尊仙帝,https://v8.longshengtea.com/yyv8/202407/15/1PbsrGjAV014/video/index.m3u8
锦鲤六岁半,https://v5.longshengtea.com/yyv5/202407/05/KXQZtfR60N7/video/index.m3u8
下山后我无敌$新版：破茧,https://v12.longshengtea.com/yyv12/202409/04/VvRFxqzxsR8/video/index.m3u8
月光宝镜,https://v12.longshengtea.com/yyv12/202407/29/sn4HTMWyV88/video/index.m3u8
盘古传人,https://v5.longshengtea.com/yyv5/202409/11/qiSB8TyvBf7/video/index.m3u8
重启人生我靠败家逆袭,https://v9.longshengtea.com/yyv9/202407/15/YLxRtwzQht18/video/index.m3u8
不花钱就完蛋,https://v12.longshengtea.com/yyv12/202409/04/xpi5RqdMDr8/video/index.m3u8
徒儿你无敌了，下山去吧风雪恩仇录,https://v8.longshengtea.com/yyv8/202407/04/bNP8sRHQUV14/video/index.m3u8
我真怕我出手会让世界崩坏,https://v8.longshengtea.com/yyv8/202409/12/Q3qEv7NZdA14/video/index.m3u8
死后第三年,https://v10.longshengtea.com/yyv10/202407/29/nxLMWH5JLk15/video/index.m3u8
大小姐独步天下,https://v10.longshengtea.com/yyv10/202409/04/S2dmNa0hNJ15/video/index.m3u8
左手封神榜右手美娇娘，我叫林凡我最狂,https://v10.longshengtea.com/yyv10/202406/30/A0GcqsQRZF15/video/index.m3u8
民国秘闻录,https://v11.longshengtea.com/yyv11/202407/29/Rk4DH1yUJS3/video/index.m3u8
大佬速回你爸被打断了八根肋骨,https://v12.longshengtea.com/yyv12/202407/02/dyTWxNkKHc8/video/index.m3u8
分手渣男后她成了女首富,https://v11.longshengtea.com/yyv11/202407/14/UNRFpVQ7Ka3/video/index.m3u8
九劫天师,https://v9.longshengtea.com/yyv9/202409/06/K93R5L7BtN18/video/index.m3u8
我无敌于世间,https://v9.longshengtea.com/yyv9/202407/14/JFJwwHkC6018/video/index.m3u8
武英纪元之全职废材,https://v12.longshengtea.com/yyv12/202409/04/sRS2C6c1s78/video/index.m3u8
逃生游戏,https://v12.longshengtea.com/yyv12/202407/28/wzQgnskJLL8/video/index.m3u8
仙人竟是我自己,https://v10.longshengtea.com/yyv10/202409/07/6DUdXrubf115/video/index.m3u8
消失的她之爱情转移,https://v2.longshengtea.com/yyv2/202406/09/Js114ih0kV10/video/index.m3u8
满江红之怒发冲冠,https://v8.longshengtea.com/yyv8/202407/14/H6Qw067vsV14/video/index.m3u8
明日之后之绝命迷雾,https://v8.longshengtea.com/yyv8/202407/27/ruGq0UEewB14/video/index.m3u8
默杀之再见女儿,https://v9.longshengtea.com/yyv9/202409/04/XH1YSuMMtn18/video/index.m3u8
我的女儿能预知末世,https://v9.longshengtea.com/yyv9/202409/11/SvFKtw5zyr18/video/index.m3u8
预知未来,https://v8.longshengtea.com/yyv8/202407/07/Ha4RfsxTJf14/video/index.m3u8
我的AI能具现,https://v5.longshengtea.com/yyv5/202407/01/xDz99Ck7Lq7/video/index.m3u8
我的爷爷是大佬,https://v9.longshengtea.com/yyv9/202407/26/4VSQC21RGZ18/video/index.m3u8
一脚踏上南天门，对面跪的全是神,https://v10.longshengtea.com/yyv10/202409/02/U8fZcRt9Bu15/video/index.m3u8
天人至尊,https://v8.longshengtea.com/yyv8/202407/14/EsaNqDJhe114/video/index.m3u8
末日之热浪来袭,https://v10.longshengtea.com/yyv10/202406/30/BFmpPLXJfc15/video/index.m3u8
冰与火之戈,https://v9.longshengtea.com/yyv9/202407/25/HZb7KVpVQw18/video/index.m3u8
赵德柱的婚姻危机,https://v12.longshengtea.com/yyv12/202408/18/4EsZKDVDDL8/video/index.m3u8
赊刀天师,https://v8.longshengtea.com/yyv8/202406/28/Nx8XqapJhr14/video/index.m3u8
崛起，从掌控时间开始,https://v8.longshengtea.com/yyv8/202406/30/W8FSRq82bg14/video/index.m3u8
八点六光年,https://v8.longshengtea.com/yyv8/202406/30/Wuc6erUkZX14/video/index.m3u8
女儿死后，我陷入了时间循环,https://v5.longshengtea.com/yyv5/202407/25/U1YcJdC4fs7/video/index.m3u8
决爱,https://v5.longshengtea.com/yyv5/202406/16/GynFD0ccYe7/video/index.m3u8
女主别瞎想,https://v8.longshengtea.com/yyv8/202407/05/HbWv26dsWT14/video/index.m3u8
玄门侠侣,https://v10.longshengtea.com/yyv10/202406/28/m7jX7KLTYE15/video/index.m3u8
时光逆转60s,https://v5.longshengtea.com/yyv5/202407/25/p6mqfwwix47/video/index.m3u8
龙玉狂夫,https://v10.longshengtea.com/yyv10/202406/20/VHM3dgjKR915/video/index.m3u8
我买通三界我通吃三界,https://v12.longshengtea.com/yyv12/202406/20/ENtQzg3ynu8/video/index.m3u8
混世魔童,https://v11.longshengtea.com/yyv11/202406/26/J3FQxPDy3K3/video/index.m3u8
天命神婿,https://v6.longshengtea.com/yyv6/202406/03/1EbM7SwuCf12/video/index.m3u8
我竟然重生了5次,https://v9.longshengtea.com/yyv9/202406/03/XxcQnQSzit18/video/index.m3u8
重生之后，我为女儿囤积了亿万物资,https://v4.longshengtea.com/yyv4/202406/18/jmwEt5QQaw4/video/index.m3u8
父有逆鳞,https://v8.longshengtea.com/yyv8/202406/27/shTaW0BY7y14/video/index.m3u8
奇门遁甲我无敌你随意,https://v11.longshengtea.com/yyv11/202406/03/kVHbTzCYeQ3/video/index.m3u8
我的AI女友,https://v3.longshengtea.com/yyv3/202405/24/etBcwPXCXB2/video/index.m3u8
民间诡闻实录,https://v8.longshengtea.com/yyv8/202406/13/yynQTAwM4D14/video/index.m3u8
时间管理局,https://v5.longshengtea.com/yyv5/202406/03/SAuPqN26Bh7/video/index.m3u8
我有百倍返现系统为女人花钱,https://v3.longshengtea.com/yyv3/202406/03/YMaSdMEyva2/video/index.m3u8
全球末日我成了救世主,https://v8.longshengtea.com/yyv8/202405/17/qzmwjgVW1414/video/index.m3u8
我有九千万亿系统金,https://v7.longshengtea.com/yyv7/202406/13/viPYx9MaHM13/video/index.m3u8
极限营救短剧,https://v12.longshengtea.com/yyv12/202406/03/9u7dGyKggx8/video/index.m3u8
风凌天下,https://v9.longshengtea.com/yyv9/202406/27/NCZu3VMBLz18/video/index.m3u8
脑洞之城,https://v1.longshengtea.com/yyv1/202406/15/2i64M3WjGk1/video/index.m3u8
盖世禁主,https://v12.longshengtea.com/yyv12/202405/13/2LfcMsiVBE8/video/index.m3u8
开局劈天我力斩苍穹,https://v4.longshengtea.com/yyv4/202406/03/k425d0Bd9E4/video/index.m3u8
狂飙之至尊神瞳,https://v11.longshengtea.com/yyv11/202406/24/Taw16nuQEN3/video/index.m3u8
