常用频道,#genre#
动漫_嫣然影厅(网页),video://https://www.huya.com/11601977
电影_女神系列(网页),video://https://www.huya.com/11336571
电影_经典女神(网页),video://https://www.huya.com/11352909
电影_许氏三杰(网页),video://https://www.huya.com/11602033
电影_经典港片(网页),video://https://www.huya.com/11352965
电影_蘑菇影厅(网页),video://https://www.huya.com/11601981
电影_搞笑恐怖(网页),video://https://www.huya.com/11601960
电影_死神来了(网页),video://https://www.huya.com/11352903
电影_超异能族(网页),video://https://www.huya.com/21059586
剧集_动作电影(网页),video://https://www.huya.com/11602077
电影_搞笑喜剧(网页),video://https://www.huya.com/11342423
电影_欢笑影院(网页),video://https://www.huya.com/11352894
电影_快意江湖(网页),video://https://www.huya.com/11342435
电影_喜乐影院(网页),video://https://www.huya.com/21059580
动漫_怪兽系列(网页),video://https://www.huya.com/21059554
电影_杰森·斯坦森(网页),video://https://www.huya.com/21059588
1寻秦记(网页),video://https://www.huya.com/29465848
3扫黄先锋(网页),video://https://www.huya.com/29465855
4楚汉骄雄(网页),video://https://www.huya.com/29465854
5陀枪师姐(网页),video://https://www.huya.com/29465857
6法证先锋4(网页),video://https://www.huya.com/29465861
7刑事侦缉档案(网页),video://https://www.huya.com/29465856
8笑看风云(网页),video://https://www.huya.com/29465858
9大唐双龙传(网页),video://https://www.huya.com/29465850
10洗冤录(网页),video://https://www.huya.com/29465851
11金枝欲孽(网页),video://https://www.huya.com/29465847
12野蛮奶奶大战戈师奶(网页),video://https://www.huya.com/23863796
13创世纪(网页),video://https://www.huya.com/29465852
14封神榜(网页),video://https://www.huya.com/29465849
16妙手仁心(网页),video://https://www.huya.com/29465853
17活佛济公3(网页),video://https://www.huya.com/23903123
鹿鼎记98(网页),video://https://www.huya.com/26355806
小李飞刀(网页),video://https://www.huya.com/11342417
水月洞天(网页),video://https://www.huya.com/21059567
绝代双娇(网页),video://https://www.huya.com/29465867
风云雄霸天下(网页),video://https://www.huya.com/21059612
如懿传(网页),video://https://www.huya.com/29465868
芈月传(网页),video://https://www.huya.com/11352975
延禧攻略(网页),video://https://www.huya.com/26355864
王子变青蛙(网页),video://https://www.huya.com/11601964
永夜星河(网页),video://https://www.huya.com/23734169
玫瑰的故事(网页),video://https://www.huya.com/23865142
漫长的季节(网页),video://https://www.huya.com/11342393
梦华录(网页),video://https://www.huya.com/11336590
乌龙院闯情关(网页),video://https://www.huya.com/26355767
新楚留香(网页),video://https://www.huya.com/26355848
新楚留香(网页),video://https://www.huya.com/23863804
无心法师(网页),video://https://www.huya.com/30080233
征服(网页),video://https://www.huya.com/30311494
海绵宝宝(网页),video://https://www.huya.com/11352919
龙珠(网页),video://https://www.huya.com/10279885
叮当全集剧集(网页),video://https://www.huya.com/11601963
樱桃小丸子剧(网页),video://https://www.huya.com/11342394
猫和老鼠剧集(网页),video://https://www.huya.com/11352879
鬼吹灯之精绝古城(网页),video://https://www.huya.com/11352871
鬼吹灯之怒晴湘西(网页),video://https://www.huya.com/11602075
鬼吹灯之龙岭迷窟(网页),video://https://www.huya.com/29465863
鬼吹灯之云南虫谷(网页),video://https://www.huya.com/11352898
亮剑(网页),video://https://www.huya.com/30080238
民兵葛二蛋(网页),video://https://www.huya.com/11602072
我的团长我的团(网页),video://https://www.huya.com/11352910
铁道游击队(网页),video://https://www.huya.com/11352936
铁梨花(网页),video://https://www.huya.com/11352912
康熙微服私访记(网页),video://https://www.huya.com/11342418
御赐小仵作(网页),video://https://www.huya.com/11352948
新水浒传(网页),video://https://www.huya.com/11342384
开端(网页),video://https://www.huya.com/11342397
神探狄仁杰(网页),video://https://www.huya.com/11352958
三国演义（94版）(网页),video://https://www.huya.com/11602081
新三国演义(网页),video://https://www.huya.com/11352944
问心(网页),video://https://www.huya.com/11352890
家有儿女(网页),video://https://www.huya.com/29774370
全职高手(网页),video://https://www.huya.com/11352901
炊事班的故事3(网页),video://https://www.huya.com/19524135
医馆笑传(网页),video://https://www.huya.com/11352891
杨光的快乐生活(网页),video://https://www.huya.com/11602085
陈情令(网页),video://https://www.huya.com/29465862
神医喜来乐(网页),video://https://www.huya.com/11601978
大宋提刑官(网页),video://https://www.huya.com/26355856
鹊刀门传奇(网页),video://https://www.huya.com/29805872
白鹿原(网页),video://https://www.huya.com/11342416
长相思(网页),video://https://www.huya.com/11336593
你是我的荣耀(网页),video://https://www.huya.com/11352920
一代枭雄(网页),video://https://www.huya.com/11342398
庆余年(网页),video://https://www.huya.com/11352960
铁齿铜牙纪晓岚(网页),video://https://www.huya.com/11342396
雪中悍刀行(网页),video://https://www.huya.com/11336592
星汉灿烂·月生沧海(网页),video://https://www.huya.com/11336591
将夜(网页),video://https://www.huya.com/11352885
父母爱情(网页),video://https://www.huya.com/11602071
大染坊(网页),video://https://www.huya.com/11602086
地下交通站(网页),video://https://www.huya.com/11342433
邻里一家亲(网页),video://https://www.huya.com/11342426
剧集_雍正王朝(网页),video://https://www.huya.com/11342439
剧集_士兵突击(网页),video://https://www.huya.com/11342430
剧集_爱情公寓(网页),video://https://www.huya.com/11336726
电视剧场一(网页),video://https://www.huya.com/29465862
电视剧场二(网页),video://https://www.huya.com/11336591
电视剧场三(网页),video://https://www.huya.com/21059563
电视剧场四(网页),video://https://www.huya.com/26355783
电视剧场五(网页),video://https://www.huya.com/11352912
电视剧场六(网页),video://https://www.huya.com/11352936
电视剧场七(网页),video://https://www.huya.com/21059630
电视剧场八(网页),video://https://www.huya.com/26355775
电视剧场九(网页),video://https://www.huya.com/21059594
电视剧场十(网页),video://https://www.huya.com/11336592
电视剧场十一(网页),video://https://www.huya.com/11602088

电视台,#genre#
绍兴影院㊣版,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
开化新闻综,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
[浙江]文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8zzhed
[浙江]苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
[浙江]缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8zzhed
[浙江]兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8zzhed
[浙江]龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8zzhed
[浙江]龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8zzhed
[浙江]平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8zzhed
[浙江]普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8zzhed
[浙江]庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8zzhed
[浙江]衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8zzhed
[浙江]上虞新商,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8zzhed
[浙江]上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8zzhed
[浙江]嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8zzhed
[浙江]松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8zzhed
[浙江]田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8zzhed
[浙江]萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8zzhed
[浙江]萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8zzhed
[浙江]永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8zzhed
[浙江]余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8zzhed
[浙江]余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8zzhed
[浙江]余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8zzhed
[浙江]云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8zzhed
「浙江」龙游生活娱,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8zzhed
「浙江」遂昌综合频,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8zzhed
「浙江」诸暨新闻综,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
登封新闻综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
新密新闻综合,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
荥阳新闻综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
新郑新闻综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
滑县新闻综合,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
汤阴新闻综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
汝阳综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
栾川新闻综合,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
新安电视台综合,http://tvpull.dxhmt.cn/tv/10323-1.m3u8
浚县电视台,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
长垣新闻综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
封丘一套新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
获嘉新闻综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8
卫辉新闻综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
新乡县新闻综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
安阳综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作新闻综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
孟州新闻综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
兰考新闻综合,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
通许新闻综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
永城新闻综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
建安新闻综合,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
鄢陵新闻综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
禹州新闻综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
宝丰新闻综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
郏县新闻综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山新闻综合,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
舞钢一套新闻综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
鹿邑综合,http://live.dxhmt.cn:9081/tv/11628-1.m3u8
项城综合,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
方城一套新闻综合,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
唐河一套新闻综合,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
淅川新闻综合,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
新野新闻综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
平舆新闻综合,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
确山新闻综合,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
遂平一套新闻综合,http://live.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡新闻综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
西平新闻综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8
淮滨新闻综合,http://live.dxhmt.cn:9081/tv/11527-1.m3u8
光山新闻综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8
潢川新闻综合,http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山新闻综合,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
商城新闻综合,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
新县新闻综合,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
济源一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
龙华电影频高,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华卡通频高,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像频高,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩频高,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧频高,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

港澳台等,#genre#
凤凰资讯频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台北美版,http://php.jdshipin.com/TVOD/iptv.php?id=j1
黄金翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
耀才财经频道,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
香港卫视台,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
重温经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典频高,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
有线综合频高,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
有线综合频高2,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线新闻频高,http://php.jdshipin.com/smt.php?id=inews_twn
无线翡翠频高2,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
无线明珠粤高,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
无线明珠英标,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
无线娱乐频标,http://php.jdshipin.com/smt.php?id=Tvbentertainment 
无线娱乐频标,http://go1.bkpcp.top/tl/null-14
美亚电影频高,http://php.jdshipin.com/TVOD/iptv.php?id=meiya  
美亚电视C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳视澳门频高,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星频高,http://php.jdshipin.com/TVOD/iptv.php?id=as
VIUTV粤频标,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
RTHK-31频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK-32频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK-33频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
八度空间频标,http://php.jdshipin.com/smt.php?id=TV8
astro-QJ-频高,http://php.jdshipin.com/smt.php?id=Quanjia
astroAec频高,http://php.jdshipin.com/smt.php?id=AEC
astroAod频标,http://php.jdshipin.com/smt.php?id=Aodhd
astro欢喜频标,http://php.jdshipin.com/smt.php?id=Huahee
astro爱奇艺标,http://php.jdshipin.com/smt.php?id=Qiyi
今日俄罗斯,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
ASTROAOD,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
tvbs闽南频特,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧频特,http://61.221.215.25:8800/hls/41/index.m3u8
中天娱乐频特,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频特,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
好消息1台FM,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
半岛新闻2,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
Nippon,https://ntv4.mov3.co/hls/ntv.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
TV5,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8

Plus综合实时,http://vallest.uk/livehttpplay?channel_id=30023
凤凰中文实时,http://vallest.uk/livehttpplay?channel_id=30014
凤凰资讯实时,http://vallest.uk/livehttpplay?channel_id=30015
凤凰香港实时,http://vallest.uk/livehttpplay?channel_id=30016
有线综合实时,http://vallest.uk/livehttpplay?channel_id=20152
无线新闻实时,http://vallest.uk/livehttpplay?channel_id=30024
无线翡翠实时,http://vallest.uk/livehttpplay?channel_id=20124
无线明珠实时,http://vallest.uk/livehttpplay?channel_id=30026
VIUTV粤实时,http://vallest.uk/livehttpplay?channel_id=30032
VIUTV英实时,http://vallest.uk/livehttpplay?channel_id=30033
RTHK-31实时,http://vallest.uk/livehttpplay?channel_id=30066
RTHK-32实时,http://vallest.uk/livehttpplay?channel_id=30067

Plus综合频流,http://bxtv.3a.ink/api.php?id=tvbp
pₒₚc电影频流,http://bxtv.3a.ink/api.php?id=popc
凤凰中文频流,http://bxtv.3a.ink/api.php?id=fhzw
凤凰资讯频流,http://bxtv.3a.ink/api.php?id=fhzx
凤凰香港频流,http://bxtv.3a.ink/api.php?id=fhhk
中天新闻频流,http://bxtv.3a.ink/api.php?id=ztxw
无线新闻频流,http://bxtv.3a.ink/api.php?id=wxxw
Now新闻频流,http://bxtv.3a.ink/api.php?id=now
无线翡翠频流,http://bxtv.3a.ink/api.php?id=fct
无线明珠频流,http://bxtv.3a.ink/api.php?id=mz
无线千禧频流,http://bxtv.3a.ink/api.php?id=qxjd
无线赛马频流,http://bxtv.3a.ink/api.php?id=18
美亚电影国流,http://bxtv.3a.ink/api.php?id=meiya
Plus综合风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBPLUS
凤凰中文风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰中文
凤凰资讯风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰资讯
凤凰香港风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰香港
中天新闻风云,http://iptv.4666888.xyz/iptv2A.php?id=中天新闻
Now新闻风云,http://iptv.4666888.xyz/iptv2A.php?id=NOW新闻
无线翡翠风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB翡翠
无线明珠风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB明珠
无线千禧风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB千禧经典
无线一台风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB1
无线综台风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBJ1
VIUTV'粤风云,http://iptv.4666888.xyz/iptv2A.php?id=VIUTV
tvbs台剧风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBS台剧
三立都会风云,http://iptv.4666888.xyz/iptv2A.php?id=综艺玩很大
纬来戏剧风云,http://iptv.4666888.xyz/iptv2A.php?id=纬来戏剧
星空卫视风云,http://iptv.4666888.xyz/iptv2A.php?id=星空卫视
重温经典风云,http://iptv.4666888.xyz/iptv2A.php?id=重温经典
八度空间风云,http://iptv.4666888.xyz/iptv2A.php?id=八度空间
爱奇艺频风云,http://iptv.4666888.xyz/iptv2A.php?id=爱奇艺
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
TVBS新闻,rtmp://f13h.mine.nu/sat/tv551
东森财经新闻,rtmp://f13h.mine.nu/sat/tv571
ELTA体育1,rtmp://f13h.mine.nu/sat/md051
ELTA体育2,rtmp://f13h.mine.nu/sat/md041


体育系列,#genre#
英超 富勒姆vs切尔西20250420_第01集,https://v.lz15uu.com/20250421/2930_22f583fe/index.m3u8
英超 阿斯顿维拉vs纽卡斯尔联20250420_第01集,https://v.lz15uu.com/20250421/2929_ac50bc26/index.m3u8
西甲 拉斯帕尔马斯vs马德里竞技20250420_第01集,https://v.lz15uu.com/20250421/2927_cf20bb63/index.m3u8
西甲 比利亚雷亚尔vs皇家社会20250420_第01集,https://v.lz15uu.com/20250421/2926_2d1150a9/index.m3u8
中超 天津津门虎vs浙江俱乐部绿城20250420_第01集,https://v.lz15uu.com/20250421/2938_faf783a7/index.m3u8
英超 莱斯特城vs利物浦20250420_第01集,https://v.lz15uu.com/20250421/2931_515ac1f0/index.m3u8
西甲 巴拉多利德vs奥萨苏纳20250420_第01集,https://v.lz15uu.com/20250421/2925_8614cb25/index.m3u8
中超 梅州客家vs深圳新鹏城20250420_第01集,https://v.lz15uu.com/20250421/2935_7f2dfe80/index.m3u8
英超 伊普斯维奇vs阿森纳20250420_第01集,https://v.lz15uu.com/20250421/2933_88b26e79/index.m3u8
英超 曼联vs狼队20250420_第01集,https://v.lz15uu.com/20250421/2932_b8d769df/index.m3u8
中超 长春亚泰vs云南玉昆20250420_第01集,https://v.lz15uu.com/20250421/2939_e9602ba1/index.m3u8
中超 河南俱乐部酒祖杜康vs青岛海牛20250420_第01集,https://v.lz15uu.com/20250421/2934_02ef226b/index.m3u8
中超 青岛西海岸vs大连英博海发20250420_第01集,https://v.lz15uu.com/20250421/2936_e5a324d7/index.m3u8
中超 上海海港vs成都蓉城20250420_第01集,https://v.lz15uu.com/20250421/2937_e67e0ac4/index.m3u8
NBA 勇士vs火箭20250421_第01集,https://v.lz15uu.com/20250421/2924_af96cea5/index.m3u8
NBA 魔术vs凯尔特人20250421_第01集,https://v.lz15uu.com/20250421/2922_696b1483/index.m3u8
NBA 热火vs骑士20250421_第01集,https://v.lz15uu.com/20250421/2923_e9c7dbe7/index.m3u8
NBA 灰熊vs雷霆20250421_第01集,https://v.lz15uu.com/20250421/2921_1173880b/index.m3u8
西甲 马略卡vs莱加内斯20250420_第01集,https://v.lz15uu.com/20250421/2928_d12bcddb/index.m3u8
NBA 快船vs掘金20250420_第01集,https://v.lz15uu.com/20250420/2900_058b0abb/index.m3u8
NBA 雄鹿vs步行者20250420_第01集,https://v.lz15uu.com/20250420/2902_780f8516/index.m3u8
NBA 森林狼vs湖人20250420_第01集,https://v.lz15uu.com/20250420/2901_1e79fbed/index.m3u8
CBA 青岛国信制药vs浙江方兴渡20250420_第01集,https://v.lz15uu.com/20250421/2920_881c0bc3/index.m3u8
NBA 活塞vs尼克斯20250420_第01集,https://v.lz15uu.com/20250420/2899_e3b36e60/index.m3u8
德甲 云达不莱梅vs波鸿20250419_第01集,https://v.lz15uu.com/20250420/2907_248fb755/index.m3u8
德甲 美因茨vs沃尔夫斯堡20250419_第01集,https://v.lz15uu.com/20250420/2906_a5439f33/index.m3u8
德甲 RB莱比锡vs荷尔斯泰因基尔20250419_第01集,https://v.lz15uu.com/20250420/2903_4bab2b38/index.m3u8
德甲 海登海姆vs拜仁慕尼黑20250419_第01集,https://v.lz15uu.com/20250420/2905_611be97b/index.m3u8
德甲 弗赖堡vs霍芬海姆20250419_第01集,https://v.lz15uu.com/20250420/2904_3d76f870/index.m3u8


景區,#genre#
三涧溪村,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
中益乡小学,http://gctxyc.liveplay.myqcloud.com/gc/lpsgmjng01_1_md.m3u8
临平运河,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
乌镇·西市河,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇全景,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
乐山大佛,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1_md.m3u8
九洞天六洞,http://gctxyc.liveplay.myqcloud.com/gc/tjhh02_1_md.m3u8
云海日出,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
凤凰古城,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
南江大峡谷,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
南马镇花园,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
